Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Color,Size,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
1282,29,Male,Belt,Accessories,81,New Jersey,Olive,M,Spring,4.5,No,Store Pickup,Yes,Yes,8,Venmo,Bi-Weekly
1283,24,Male,Shirt,Clothing,68,New Hampshire,Violet,L,Winter,3,No,Free Shipping,Yes,Yes,20,Venmo,Monthly
1284,69,Male,Shirt,Clothing,94,Oregon,Violet,M,Winter,3.9,No,2-Day Shipping,Yes,Yes,23,Debit Card,Every 3 Months
1285,65,Male,Dress,Clothing,93,Arkansas,Black,M,Spring,3.9,No,Express,Yes,Yes,38,PayPal,Fortnightly
1286,64,Male,Gloves,Accessories,99,North Carolina,Charcoal,M,Fall,3.5,No,Next Day Air,Yes,Yes,45,Bank Transfer,Fortnightly
1287,40,Male,Gloves,Accessories,49,West Virginia,Yellow,L,Winter,4.9,No,Next Day Air,Yes,Yes,44,Debit Card,Fortnightly
1288,24,Male,Jeans,Clothing,28,Utah,Blue,XL,Winter,3.4,No,Standard,Yes,Yes,20,PayPal,Monthly
1289,66,Male,Belt,Accessories,93,South Dakota,Charcoal,XL,Winter,4.1,No,Standard,Yes,Yes,34,PayPal,Bi-Weekly
1290,35,Male,Jacket,Outerwear,24,New Hampshire,Red,M,Fall,2.9,No,Next Day Air,Yes,Yes,10,PayPal,Weekly
1291,67,Male,Skirt,Clothing,35,Maryland,Indigo,M,Spring,3.4,No,Free Shipping,Yes,Yes,3,PayPal,Annually
1292,69,Male,Sandals,Footwear,68,South Dakota,Beige,S,Spring,3.2,No,2-Day Shipping,Yes,Yes,23,Debit Card,Fortnightly
1293,26,Male,Belt,Accessories,61,Kentucky,Maroon,M,Summer,3.9,No,Free Shipping,Yes,Yes,42,Bank Transfer,Annually
1294,23,Male,Sweater,Clothing,74,Florida,Yellow,XL,Fall,4.1,No,Standard,Yes,Yes,30,Debit Card,Annually
1295,27,Male,Shirt,Clothing,64,Texas,Silver,M,Summer,4.5,No,Standard,Yes,Yes,21,Cash,Every 3 Months
1296,30,Male,Sneakers,Footwear,60,New Mexico,Olive,M,Fall,2.8,No,Standard,Yes,Yes,50,PayPal,Weekly
1297,48,Male,Jeans,Clothing,29,South Dakota,Teal,S,Spring,2.8,No,Express,Yes,Yes,16,Cash,Bi-Weekly
1298,44,Male,Sandals,Footwear,85,New Jersey,Silver,M,Summer,4.6,No,Standard,Yes,Yes,32,Venmo,Annually
1299,29,Male,Pants,Clothing,81,Indiana,Indigo,S,Summer,3,No,Free Shipping,Yes,Yes,14,Bank Transfer,Fortnightly
1300,29,Male,Belt,Accessories,23,Louisiana,Teal,L,Fall,3.6,No,2-Day Shipping,Yes,Yes,42,Venmo,Bi-Weekly
1301,67,Male,T-shirt,Clothing,100,West Virginia,Charcoal,M,Spring,4.5,No,Next Day Air,Yes,Yes,47,Credit Card,Every 3 Months
1302,42,Male,Shirt,Clothing,54,Maine,Orange,M,Fall,5,No,Express,Yes,Yes,21,Debit Card,Weekly
1303,23,Male,Sneakers,Footwear,25,Idaho,Gold,M,Fall,2.9,No,Next Day Air,Yes,Yes,37,Credit Card,Monthly
1304,34,Male,Blouse,Clothing,32,New York,Silver,L,Summer,3.1,No,Next Day Air,Yes,Yes,10,Credit Card,Annually
1305,64,Male,Backpack,Accessories,63,Montana,Orange,S,Spring,4,No,2-Day Shipping,Yes,Yes,18,PayPal,Every 3 Months
1306,31,Male,Pants,Clothing,56,Mississippi,Peach,XL,Spring,4.5,No,Express,Yes,Yes,2,PayPal,Every 3 Months
1307,54,Male,Sweater,Clothing,33,Alaska,Brown,L,Winter,4.5,No,Next Day Air,Yes,Yes,40,PayPal,Annually
1308,23,Male,Coat,Outerwear,32,Missouri,Black,L,Summer,3.1,No,Express,Yes,Yes,43,PayPal,Annually
1309,59,Male,Dress,Clothing,38,Rhode Island,Red,L,Summer,4.4,No,Next Day Air,Yes,Yes,14,Credit Card,Every 3 Months
1310,32,Male,Blouse,Clothing,21,Hawaii,Lavender,L,Summer,4.7,No,Store Pickup,Yes,Yes,41,Cash,Quarterly
1311,43,Male,Hoodie,Clothing,59,South Carolina,Brown,L,Winter,3.1,No,Store Pickup,Yes,Yes,38,Credit Card,Every 3 Months
1312,32,Male,Shoes,Footwear,87,Tennessee,Maroon,M,Fall,4.2,No,Express,Yes,Yes,12,Venmo,Annually
1313,66,Male,T-shirt,Clothing,79,Missouri,Violet,M,Winter,3,No,Store Pickup,Yes,Yes,19,Bank Transfer,Monthly
1314,70,Male,Shoes,Footwear,28,Missouri,Lavender,M,Summer,2.6,No,Free Shipping,Yes,Yes,23,Credit Card,Bi-Weekly
1315,42,Male,Boots,Footwear,67,Missouri,Magenta,S,Summer,3.4,No,Free Shipping,Yes,Yes,49,Debit Card,Annually
1316,56,Male,Shorts,Clothing,75,Mississippi,Green,L,Spring,4.2,No,2-Day Shipping,Yes,Yes,29,Debit Card,Quarterly
1317,28,Male,Belt,Accessories,32,Arkansas,Lavender,S,Spring,4.6,No,Standard,Yes,Yes,14,Debit Card,Bi-Weekly
1318,28,Male,Pants,Clothing,43,Kentucky,Green,M,Spring,2.8,No,Free Shipping,Yes,Yes,19,Cash,Monthly
1319,52,Male,Shorts,Clothing,93,Connecticut,Maroon,M,Spring,2.7,No,Express,Yes,Yes,19,Credit Card,Bi-Weekly
1320,65,Male,Sunglasses,Accessories,24,Oklahoma,Magenta,M,Spring,4,No,Standard,Yes,Yes,48,Bank Transfer,Weekly
1321,56,Male,Hat,Accessories,31,California,Teal,XL,Fall,3.1,No,Free Shipping,Yes,Yes,19,Debit Card,Annually
1322,59,Male,T-shirt,Clothing,84,Missouri,Orange,L,Winter,3.7,No,Express,Yes,Yes,45,Bank Transfer,Every 3 Months
1323,23,Male,Pants,Clothing,74,Washington,Violet,M,Winter,4,No,Next Day Air,Yes,Yes,17,Bank Transfer,Quarterly
1324,58,Male,Shorts,Clothing,62,New York,Yellow,M,Spring,4.6,No,Standard,Yes,Yes,15,Debit Card,Every 3 Months
1325,39,Male,Jewelry,Accessories,77,Indiana,Orange,S,Summer,3.8,No,Free Shipping,Yes,Yes,11,Credit Card,Fortnightly
1326,28,Male,Backpack,Accessories,73,Oregon,Gold,L,Summer,3.5,No,Express,Yes,Yes,1,Cash,Monthly
1327,40,Male,Shoes,Footwear,50,Texas,Indigo,M,Spring,4.6,No,Free Shipping,Yes,Yes,17,Cash,Monthly
1328,52,Male,Coat,Outerwear,40,Florida,Turquoise,M,Winter,2.8,No,Standard,Yes,Yes,37,Cash,Weekly
1329,37,Male,Sweater,Clothing,97,Rhode Island,Orange,M,Winter,3.7,No,Standard,Yes,Yes,40,Bank Transfer,Weekly
1330,70,Male,Gloves,Accessories,63,Texas,Indigo,M,Fall,3.3,No,Express,Yes,Yes,50,PayPal,Every 3 Months
1331,30,Male,Handbag,Accessories,65,Vermont,Charcoal,M,Fall,2.9,No,Standard,Yes,Yes,20,PayPal,Bi-Weekly
1332,38,Male,Socks,Clothing,91,Maryland,Lavender,M,Spring,3.2,No,Standard,Yes,Yes,8,PayPal,Bi-Weekly
1333,66,Male,Hoodie,Clothing,60,Alaska,Gold,S,Spring,4.3,No,Store Pickup,Yes,Yes,16,Bank Transfer,Quarterly
1334,29,Male,Pants,Clothing,69,Idaho,Lavender,M,Winter,2.7,No,Next Day Air,Yes,Yes,9,Bank Transfer,Quarterly
1335,46,Male,Coat,Outerwear,52,West Virginia,White,S,Spring,4.2,No,Store Pickup,Yes,Yes,12,Venmo,Monthly
1336,56,Male,Boots,Footwear,49,Nevada,Lavender,M,Fall,4.8,No,2-Day Shipping,Yes,Yes,26,Credit Card,Weekly
1337,23,Male,Sneakers,Footwear,85,Oregon,Charcoal,M,Spring,4.8,No,Store Pickup,Yes,Yes,44,Debit Card,Fortnightly
1338,37,Male,Sweater,Clothing,86,Tennessee,Silver,L,Spring,3.4,No,Express,Yes,Yes,19,Credit Card,Bi-Weekly
1339,56,Male,Handbag,Accessories,51,Alabama,Yellow,S,Winter,2.6,No,Standard,Yes,Yes,43,PayPal,Fortnightly
1340,36,Male,Belt,Accessories,56,Indiana,Olive,L,Winter,5,No,Next Day Air,Yes,Yes,5,Bank Transfer,Every 3 Months
1341,40,Male,Belt,Accessories,72,Idaho,Peach,M,Fall,4.4,No,Next Day Air,Yes,Yes,5,Debit Card,Every 3 Months
1342,26,Male,Hoodie,Clothing,27,Rhode Island,Yellow,XL,Fall,2.9,No,Standard,Yes,Yes,31,Bank Transfer,Quarterly
1343,57,Male,Sunglasses,Accessories,43,Arizona,Yellow,XL,Summer,3.4,No,2-Day Shipping,Yes,Yes,11,Bank Transfer,Monthly
1344,68,Male,Sneakers,Footwear,56,Florida,Indigo,M,Spring,3.4,No,Standard,Yes,Yes,34,Bank Transfer,Monthly
1345,56,Male,T-shirt,Clothing,37,New York,Violet,S,Fall,4.9,No,Next Day Air,Yes,Yes,14,Cash,Annually
1346,40,Male,Dress,Clothing,21,Nebraska,White,M,Fall,3.6,No,Standard,Yes,Yes,42,Venmo,Weekly
1347,44,Male,Hoodie,Clothing,91,Mississippi,White,L,Winter,3,No,Free Shipping,Yes,Yes,15,Venmo,Bi-Weekly
1348,44,Male,Sweater,Clothing,95,Vermont,Cyan,M,Summer,3.9,No,2-Day Shipping,Yes,Yes,47,Bank Transfer,Monthly
1349,19,Male,Belt,Accessories,54,Nebraska,Purple,XL,Spring,3.2,No,Standard,Yes,Yes,23,Credit Card,Fortnightly
1350,21,Male,Socks,Clothing,36,South Carolina,Black,XL,Spring,3.2,No,Next Day Air,Yes,Yes,23,Cash,Bi-Weekly
1351,31,Male,Sunglasses,Accessories,71,Delaware,Orange,M,Fall,4.3,No,Next Day Air,Yes,Yes,1,Cash,Every 3 Months
1352,30,Male,Coat,Outerwear,31,Vermont,Maroon,L,Summer,2.8,No,2-Day Shipping,Yes,Yes,28,Bank Transfer,Quarterly
1353,65,Male,Hat,Accessories,89,Indiana,Orange,XL,Spring,4.5,No,Next Day Air,Yes,Yes,37,Credit Card,Bi-Weekly
1354,39,Male,Pants,Clothing,83,Oregon,Teal,M,Winter,4.1,No,Next Day Air,Yes,Yes,4,Cash,Every 3 Months
1355,64,Male,Backpack,Accessories,42,Maryland,Gray,M,Spring,3.6,No,2-Day Shipping,Yes,Yes,21,Bank Transfer,Quarterly
1356,59,Male,Shorts,Clothing,91,Florida,Blue,M,Summer,3,No,2-Day Shipping,Yes,Yes,50,PayPal,Bi-Weekly
1357,49,Male,Jacket,Outerwear,61,Indiana,Cyan,M,Spring,4,No,Free Shipping,Yes,Yes,34,Bank Transfer,Annually
1358,24,Male,Backpack,Accessories,66,Texas,Red,S,Summer,3.5,No,Next Day Air,Yes,Yes,20,Cash,Quarterly
1359,19,Male,Scarf,Accessories,22,Nebraska,Pink,XL,Spring,2.5,No,Store Pickup,Yes,Yes,25,Venmo,Every 3 Months
1360,27,Male,Hoodie,Clothing,68,North Carolina,Cyan,S,Winter,4.3,No,Store Pickup,Yes,Yes,26,Bank Transfer,Fortnightly
1361,56,Male,Skirt,Clothing,43,Alabama,Black,L,Fall,2.8,No,Express,Yes,Yes,4,Bank Transfer,Annually
1362,49,Male,Dress,Clothing,32,Alabama,Beige,M,Fall,3.7,No,Next Day Air,Yes,Yes,39,Debit Card,Monthly
1363,41,Male,Coat,Outerwear,46,Colorado,Gray,M,Fall,4.3,No,Express,Yes,Yes,29,Cash,Weekly
1364,36,Male,Blouse,Clothing,90,Wisconsin,Red,L,Summer,4,No,Express,Yes,Yes,47,PayPal,Quarterly
1365,68,Male,Hat,Accessories,75,Delaware,Yellow,L,Fall,4.7,No,Express,Yes,Yes,5,Cash,Every 3 Months
1366,28,Male,Handbag,Accessories,69,Indiana,Magenta,M,Winter,4.5,No,Store Pickup,Yes,Yes,18,Bank Transfer,Fortnightly
1367,45,Male,Belt,Accessories,40,Iowa,Magenta,M,Fall,3.1,No,Free Shipping,Yes,Yes,10,Credit Card,Fortnightly
1368,60,Male,Belt,Accessories,63,Iowa,Black,S,Fall,3.8,No,Express,Yes,Yes,25,Cash,Quarterly
1369,21,Male,Shirt,Clothing,36,Wisconsin,Orange,L,Summer,4.9,No,Express,Yes,Yes,2,Cash,Weekly
1370,32,Male,Shoes,Footwear,75,Iowa,Green,M,Winter,3.2,No,Standard,Yes,Yes,48,Venmo,Fortnightly
1371,27,Male,Scarf,Accessories,67,Montana,Peach,L,Summer,2.9,No,2-Day Shipping,Yes,Yes,41,Bank Transfer,Every 3 Months
1372,40,Male,Pants,Clothing,64,Mississippi,Charcoal,M,Spring,2.8,No,Store Pickup,Yes,Yes,42,Credit Card,Monthly
1373,64,Male,Blouse,Clothing,61,Michigan,Gray,M,Fall,4,No,2-Day Shipping,Yes,Yes,44,PayPal,Bi-Weekly
1374,18,Male,Gloves,Accessories,40,Virginia,Turquoise,L,Winter,2.6,No,Store Pickup,Yes,Yes,6,Cash,Quarterly
1375,22,Male,Handbag,Accessories,97,New York,Red,M,Fall,2.7,No,Free Shipping,Yes,Yes,5,Bank Transfer,Quarterly
1376,42,Male,Sneakers,Footwear,31,Maine,Brown,L,Spring,4.1,No,2-Day Shipping,Yes,Yes,8,Credit Card,Annually
1377,57,Male,Sandals,Footwear,65,New Jersey,Pink,L,Spring,5,No,Free Shipping,Yes,Yes,24,PayPal,Annually
1378,33,Male,Sunglasses,Accessories,54,Maryland,Olive,L,Spring,3,No,Next Day Air,Yes,Yes,42,Venmo,Monthly
1379,37,Male,Jacket,Outerwear,49,Kentucky,Lavender,XL,Fall,3.6,No,Free Shipping,Yes,Yes,24,Venmo,Weekly
1380,21,Male,T-shirt,Clothing,64,Minnesota,Purple,L,Fall,2.8,No,2-Day Shipping,Yes,Yes,38,Venmo,Bi-Weekly
1381,51,Male,Sneakers,Footwear,35,Massachusetts,Beige,S,Winter,4.6,No,Standard,Yes,Yes,41,Cash,Fortnightly
1382,30,Male,Shoes,Footwear,86,Illinois,Green,L,Winter,2.9,No,Standard,Yes,Yes,48,Venmo,Quarterly
1383,68,Male,Jacket,Outerwear,55,Michigan,Brown,L,Winter,4.8,No,Express,Yes,Yes,16,Bank Transfer,Quarterly
1384,36,Male,Scarf,Accessories,58,Wisconsin,Beige,M,Spring,3.3,No,Express,Yes,Yes,4,Venmo,Monthly
1385,46,Male,Sneakers,Footwear,96,Alaska,Beige,M,Fall,4.6,No,Standard,Yes,Yes,8,Bank Transfer,Weekly
1386,41,Male,Jewelry,Accessories,64,Mississippi,Indigo,M,Fall,2.6,No,Store Pickup,Yes,Yes,1,Bank Transfer,Bi-Weekly
1387,68,Male,Jacket,Outerwear,56,Oregon,Silver,M,Fall,4,No,Next Day Air,Yes,Yes,4,Debit Card,Quarterly
1388,21,Male,Blouse,Clothing,85,Maryland,Gold,M,Winter,3.8,No,Standard,Yes,Yes,20,Credit Card,Monthly
1389,62,Male,Dress,Clothing,23,Arkansas,Lavender,M,Spring,3.9,No,Express,Yes,Yes,40,Cash,Quarterly
1390,59,Male,Scarf,Accessories,72,Illinois,Orange,L,Fall,2.6,No,Store Pickup,Yes,Yes,8,Debit Card,Fortnightly
1391,25,Male,Hat,Accessories,38,Arkansas,Maroon,M,Summer,4.3,No,Standard,Yes,Yes,42,Debit Card,Weekly
1392,53,Male,Blouse,Clothing,29,Mississippi,White,S,Winter,3.6,No,Express,Yes,Yes,38,Credit Card,Annually
1393,31,Male,Gloves,Accessories,46,Arkansas,Yellow,M,Spring,4.2,No,Express,Yes,Yes,34,Venmo,Every 3 Months
1394,46,Male,Gloves,Accessories,58,Idaho,Yellow,L,Spring,3.9,No,Express,Yes,Yes,14,PayPal,Fortnightly
1395,26,Male,Coat,Outerwear,43,Iowa,Magenta,L,Fall,4.7,No,Next Day Air,Yes,Yes,39,Cash,Weekly
1396,47,Male,Scarf,Accessories,32,West Virginia,Turquoise,L,Spring,2.8,No,Next Day Air,Yes,Yes,40,PayPal,Bi-Weekly
1397,37,Male,Pants,Clothing,30,Wisconsin,Lavender,XL,Winter,3,No,Next Day Air,Yes,Yes,49,Debit Card,Monthly
1398,55,Male,Sunglasses,Accessories,67,Massachusetts,Magenta,S,Summer,4.7,No,Store Pickup,Yes,Yes,33,PayPal,Annually
1399,30,Male,Dress,Clothing,45,Texas,Cyan,M,Summer,2.5,No,Free Shipping,Yes,Yes,25,Credit Card,Weekly
1400,19,Male,Hat,Accessories,81,Nebraska,Olive,M,Winter,3.1,No,Store Pickup,Yes,Yes,48,Venmo,Annually
1401,36,Male,Backpack,Accessories,23,Nevada,Red,M,Fall,3.6,No,Next Day Air,Yes,Yes,22,Credit Card,Every 3 Months
1402,23,Male,Sandals,Footwear,59,Indiana,Blue,M,Fall,3.5,No,2-Day Shipping,Yes,Yes,1,PayPal,Weekly
1403,62,Male,Sunglasses,Accessories,21,North Dakota,White,L,Summer,3.1,No,Express,Yes,Yes,47,PayPal,Monthly
1404,26,Male,Backpack,Accessories,20,Georgia,Peach,M,Spring,3.6,No,Store Pickup,Yes,Yes,20,Credit Card,Bi-Weekly
1405,36,Male,Jewelry,Accessories,28,New Mexico,Charcoal,M,Winter,3.5,No,Next Day Air,Yes,Yes,10,Debit Card,Weekly
1406,33,Male,Socks,Clothing,100,New Hampshire,Peach,M,Winter,2.7,No,Store Pickup,Yes,Yes,39,Credit Card,Monthly
1407,32,Male,Shirt,Clothing,46,Washington,Turquoise,L,Spring,3.6,No,Express,Yes,Yes,15,Debit Card,Monthly
1408,56,Male,Handbag,Accessories,61,Nevada,Charcoal,XL,Spring,4.5,No,Express,Yes,Yes,11,Credit Card,Annually
1409,58,Male,Blouse,Clothing,58,Maine,Yellow,M,Winter,4.1,No,Free Shipping,Yes,Yes,38,Venmo,Weekly
1410,34,Male,Backpack,Accessories,50,Idaho,Blue,M,Spring,4.2,No,Standard,Yes,Yes,41,Cash,Fortnightly
1411,61,Male,Hat,Accessories,93,Tennessee,Purple,M,Summer,4,No,Store Pickup,Yes,Yes,18,Debit Card,Annually
1412,48,Male,Skirt,Clothing,24,Louisiana,Green,L,Summer,2.8,No,Store Pickup,Yes,Yes,13,Venmo,Quarterly
1413,25,Male,Shorts,Clothing,100,Michigan,Charcoal,M,Summer,2.6,No,2-Day Shipping,Yes,Yes,43,Venmo,Annually
1414,51,Male,Blouse,Clothing,79,New Hampshire,Indigo,S,Fall,2.7,No,Store Pickup,Yes,Yes,12,Bank Transfer,Quarterly
1415,29,Male,Socks,Clothing,51,Minnesota,Black,M,Summer,4.5,No,Store Pickup,Yes,Yes,3,Credit Card,Bi-Weekly
1416,54,Male,Belt,Accessories,90,Illinois,Blue,M,Winter,3.7,No,Free Shipping,Yes,Yes,12,Credit Card,Every 3 Months
1417,48,Male,Boots,Footwear,56,Idaho,Silver,L,Summer,3.4,No,Free Shipping,Yes,Yes,46,Cash,Quarterly
1418,62,Male,Shorts,Clothing,25,Montana,Brown,S,Spring,4.6,No,Standard,Yes,Yes,21,Debit Card,Fortnightly
1419,18,Male,Shirt,Clothing,75,Alabama,Violet,M,Summer,4.1,No,2-Day Shipping,Yes,Yes,23,Venmo,Every 3 Months
1420,43,Male,Handbag,Accessories,75,Montana,Orange,M,Summer,2.6,No,Free Shipping,Yes,Yes,4,Debit Card,Quarterly
1421,22,Male,Jeans,Clothing,53,California,Gray,XL,Summer,4.6,No,Store Pickup,Yes,Yes,45,PayPal,Every 3 Months
1422,68,Male,Dress,Clothing,100,Pennsylvania,Gold,S,Spring,3,No,Standard,Yes,Yes,24,Bank Transfer,Fortnightly
1423,44,Male,Dress,Clothing,27,Texas,Charcoal,L,Fall,3.4,No,Free Shipping,Yes,Yes,3,PayPal,Bi-Weekly
1424,51,Male,Sandals,Footwear,60,Michigan,Black,S,Fall,3.5,No,Free Shipping,Yes,Yes,12,Venmo,Every 3 Months
1425,66,Male,Jacket,Outerwear,23,Connecticut,Indigo,S,Fall,3.5,No,Standard,Yes,Yes,34,Bank Transfer,Every 3 Months
1426,59,Male,Coat,Outerwear,40,Wyoming,White,S,Winter,3.7,No,Next Day Air,Yes,Yes,39,Credit Card,Annually
1427,60,Male,Pants,Clothing,38,Michigan,Yellow,M,Summer,4.8,No,Free Shipping,Yes,Yes,35,PayPal,Every 3 Months
1428,31,Male,Backpack,Accessories,90,South Dakota,Orange,S,Summer,4.9,No,Store Pickup,Yes,Yes,8,Credit Card,Annually
1429,20,Male,Blouse,Clothing,97,North Dakota,Green,S,Summer,4.9,No,Express,Yes,Yes,42,PayPal,Quarterly
1430,24,Male,Skirt,Clothing,38,Maryland,Gold,L,Fall,4.7,No,Standard,Yes,Yes,6,Credit Card,Every 3 Months
1431,48,Male,Sandals,Footwear,30,Michigan,Orange,S,Summer,4.9,No,Free Shipping,Yes,Yes,3,Credit Card,Fortnightly
1432,39,Male,Pants,Clothing,88,South Dakota,Cyan,M,Fall,2.9,No,Express,Yes,Yes,29,Venmo,Quarterly
1433,34,Male,Hat,Accessories,33,Florida,Black,L,Winter,4.4,No,Express,Yes,Yes,32,Debit Card,Quarterly
1434,70,Male,Hoodie,Clothing,60,Minnesota,Yellow,L,Winter,3.2,No,Next Day Air,Yes,Yes,45,Debit Card,Weekly
1435,59,Male,Sweater,Clothing,64,New York,Maroon,L,Summer,4.6,No,Free Shipping,Yes,Yes,21,Debit Card,Bi-Weekly
1436,45,Male,Scarf,Accessories,95,Oregon,Black,XL,Fall,4,No,Standard,Yes,Yes,41,Cash,Weekly
1437,35,Male,Sneakers,Footwear,83,Minnesota,Gray,M,Winter,3.7,No,Free Shipping,Yes,Yes,23,PayPal,Fortnightly
1438,69,Male,Boots,Footwear,97,Montana,Orange,XL,Winter,4.2,No,Free Shipping,Yes,Yes,14,Cash,Annually
1439,58,Male,Coat,Outerwear,38,Washington,Cyan,M,Spring,2.9,No,Standard,Yes,Yes,24,Debit Card,Monthly
1440,25,Male,Boots,Footwear,48,New Mexico,Magenta,M,Summer,4.8,No,Next Day Air,Yes,Yes,25,Cash,Fortnightly
1441,27,Male,Sandals,Footwear,76,Arizona,Pink,M,Spring,4.4,No,Standard,Yes,Yes,13,Venmo,Monthly
1442,34,Male,Pants,Clothing,25,Nebraska,Turquoise,S,Summer,3.4,No,Free Shipping,Yes,Yes,3,Venmo,Every 3 Months
1443,53,Male,Hoodie,Clothing,92,Idaho,Violet,S,Spring,2.8,No,2-Day Shipping,Yes,Yes,42,Credit Card,Annually
1444,58,Male,Sandals,Footwear,47,Idaho,Teal,L,Fall,4.2,No,Next Day Air,Yes,Yes,2,Cash,Monthly
1445,32,Male,Sweater,Clothing,36,Vermont,Pink,L,Fall,3.8,No,Express,Yes,Yes,26,Cash,Quarterly
1446,64,Male,Belt,Accessories,51,Arkansas,Gold,M,Fall,3.1,No,2-Day Shipping,Yes,Yes,24,Credit Card,Annually
1447,63,Male,Jeans,Clothing,35,Wyoming,Red,XL,Summer,3.2,No,Express,Yes,Yes,6,Credit Card,Quarterly
1448,23,Male,Hoodie,Clothing,57,New Mexico,Beige,S,Summer,3,No,Next Day Air,Yes,Yes,25,PayPal,Monthly
1449,64,Male,Boots,Footwear,95,West Virginia,Black,M,Summer,3.6,No,Free Shipping,Yes,Yes,11,Credit Card,Every 3 Months
1450,18,Male,Socks,Clothing,41,New York,Lavender,L,Winter,2.5,No,Store Pickup,Yes,Yes,20,Cash,Every 3 Months
1451,25,Male,Dress,Clothing,44,Illinois,Teal,S,Winter,3.4,No,Free Shipping,Yes,Yes,25,Cash,Quarterly
1452,54,Male,Jacket,Outerwear,34,Utah,Maroon,M,Fall,2.5,No,Next Day Air,Yes,Yes,35,PayPal,Quarterly
1453,60,Male,Jacket,Outerwear,25,Colorado,Blue,L,Spring,4.7,No,2-Day Shipping,Yes,Yes,11,Bank Transfer,Quarterly
1454,36,Male,Boots,Footwear,93,Virginia,Teal,S,Winter,3.2,No,2-Day Shipping,Yes,Yes,41,Bank Transfer,Fortnightly
1455,66,Male,Sneakers,Footwear,50,Georgia,Maroon,L,Winter,2.9,No,Free Shipping,Yes,Yes,17,Credit Card,Annually
1456,60,Male,Pants,Clothing,79,Alabama,Silver,L,Fall,4.9,No,Express,Yes,Yes,1,PayPal,Every 3 Months
1457,59,Male,Coat,Outerwear,100,Montana,Olive,S,Spring,2.7,No,Store Pickup,Yes,Yes,30,PayPal,Every 3 Months
1458,58,Male,Shirt,Clothing,57,Pennsylvania,Gray,S,Spring,4.7,No,Express,Yes,Yes,47,Venmo,Fortnightly
1459,35,Male,Sweater,Clothing,28,Missouri,Peach,M,Spring,2.9,No,2-Day Shipping,Yes,Yes,34,Venmo,Weekly
1460,20,Male,Shoes,Footwear,35,Maine,Yellow,L,Winter,4.8,No,Express,Yes,Yes,18,Venmo,Fortnightly
1461,70,Male,Boots,Footwear,85,Pennsylvania,Violet,L,Fall,4.6,No,Standard,Yes,Yes,33,Venmo,Bi-Weekly
1462,54,Male,Sunglasses,Accessories,95,Oregon,Red,S,Summer,5,No,2-Day Shipping,Yes,Yes,42,Venmo,Quarterly
1463,38,Male,Sneakers,Footwear,90,Utah,Charcoal,S,Summer,4.8,No,2-Day Shipping,Yes,Yes,2,Venmo,Quarterly
1464,54,Male,Jewelry,Accessories,49,Oklahoma,Beige,M,Summer,4.9,No,Store Pickup,Yes,Yes,1,Bank Transfer,Monthly
1465,33,Male,Belt,Accessories,92,Montana,Peach,M,Winter,4.6,No,2-Day Shipping,Yes,Yes,23,Bank Transfer,Quarterly
1466,46,Male,Gloves,Accessories,72,Nebraska,Violet,XL,Winter,3.9,No,Store Pickup,Yes,Yes,42,Cash,Bi-Weekly
1467,58,Male,Shorts,Clothing,71,Alabama,Green,M,Summer,4.5,No,Store Pickup,Yes,Yes,3,PayPal,Annually
1468,30,Male,Jewelry,Accessories,27,Ohio,Olive,XL,Winter,4.7,No,Store Pickup,Yes,Yes,16,Debit Card,Fortnightly
1469,42,Male,Gloves,Accessories,39,Arkansas,Silver,S,Fall,3.9,No,Express,Yes,Yes,46,Cash,Fortnightly
1470,28,Male,Jewelry,Accessories,98,Mississippi,Purple,M,Winter,4.4,No,Standard,Yes,Yes,31,PayPal,Every 3 Months
1471,43,Male,Sandals,Footwear,27,California,Silver,M,Spring,3.9,No,Next Day Air,Yes,Yes,15,Cash,Every 3 Months
1472,31,Male,Jewelry,Accessories,71,Alaska,Gray,S,Spring,2.8,No,2-Day Shipping,Yes,Yes,48,Venmo,Every 3 Months
1473,39,Male,Hat,Accessories,24,Indiana,Turquoise,L,Spring,3.5,No,Store Pickup,Yes,Yes,11,Cash,Weekly
1474,69,Male,Shorts,Clothing,63,Wisconsin,Violet,M,Fall,4.3,No,Express,Yes,Yes,20,Credit Card,Every 3 Months
1475,31,Male,Sweater,Clothing,72,New Jersey,Pink,S,Fall,3.9,No,Next Day Air,Yes,Yes,6,Credit Card,Monthly
1476,44,Male,Blouse,Clothing,61,Rhode Island,Teal,M,Spring,4,No,Express,Yes,Yes,24,Cash,Monthly
1477,39,Male,Hat,Accessories,56,Wyoming,Magenta,M,Fall,4.1,No,Next Day Air,Yes,Yes,18,Credit Card,Monthly
1478,24,Male,Belt,Accessories,32,Oregon,Silver,XL,Summer,4.3,No,Standard,Yes,Yes,1,PayPal,Every 3 Months
1479,28,Male,Gloves,Accessories,23,Washington,Blue,M,Summer,4.2,No,Free Shipping,Yes,Yes,13,Venmo,Bi-Weekly
1480,48,Male,Coat,Outerwear,100,Washington,Black,L,Spring,4,No,Standard,Yes,Yes,2,Bank Transfer,Weekly
1481,39,Male,Jewelry,Accessories,74,New Hampshire,Gold,M,Fall,3.6,No,Express,Yes,Yes,26,Cash,Quarterly
